YEAR,MONTH,STATE,TYPE OF PRODUCER,ENERGY SOURCE              (UNITS),CONSUMPTION
2012,11,US-TOTAL,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),919
2012,11,US-TOTAL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"265,121,543"
2012,11,US-TOTAL,"Electric Generators, Electric Utilities",Other Gases (Billion Btu),0
2012,11,US-TOTAL,"Electric Generators, Electric Utilities",Petroleum (Barrels),"2,155,596"
2012,11,US-TOTAL,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"366,258"
2012,11,US-TOTAL,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"51,317,453"
2012,11,US-TOTAL,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),"6,478"
2012,11,US-TOTAL,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"468,674"
2012,11,US-TOTAL,"Combined Heat and Power, Electric Power",Coal (Short Tons),"1,138,627"
2012,11,US-TOTAL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"64,582,214"
2012,11,US-TOTAL,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),"1,344"
2012,11,US-TOTAL,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"203,098"
2012,11,US-TOTAL,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"24,803"
2012,11,US-TOTAL,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"4,472,006"
2012,11,US-TOTAL,"Combined Heat and Power, Commercial Pow",Other Gases (Billion Btu),0
2012,11,US-TOTAL,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"24,249"
2012,11,UT,Total Electric Power Industry,Coal (Short Tons),"1,211,872"
2012,11,UT,Total Electric Power Industry,Geothermal (Billion Btu),287
2012,11,UT,Total Electric Power Industry,Natural Gas (Mcf),"3,912,916"
2012,11,UT,Total Electric Power Industry,Other Gases (Billion Btu),2
2012,11,UT,Total Electric Power Industry,Petroleum (Barrels),"6,239"
2012,11,UT,"Electric Generators, Independent Power",Coal (Short Tons),"41,073"
2012,11,UT,"Electric Generators, Independent Power",Geothermal (Billion Btu),56
2012,11,UT,"Electric Generators, Independent Power",Natural Gas (Mcf),"568,875"
2012,11,UT,"Electric Generators, Independent Power",Petroleum (Barrels),6
2012,11,UT,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,170,799"
2012,11,UT,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),230
2012,11,UT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,784,126"
2012,11,UT,"Electric Generators, Electric Utilities",Petroleum (Barrels),"6,090"
2012,11,UT,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0
2012,11,UT,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"527,013"
2012,11,UT,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),2
2012,11,UT,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),143
2012,11,UT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,11,UT,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"32,902"
2012,11,UT,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0
2012,11,VA,Total Electric Power Industry,Coal (Short Tons),"586,942"
2012,11,VA,Total Electric Power Industry,Natural Gas (Mcf),"11,338,325"
2012,11,VA,Total Electric Power Industry,Petroleum (Barrels),"22,527"
2012,11,VA,"Electric Generators, Independent Power",Coal (Short Tons),"29,561"
2012,11,VA,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,745,787"
2012,11,VA,"Electric Generators, Independent Power",Petroleum (Barrels),"3,270"
2012,11,VA,"Electric Generators, Electric Utilities",Coal (Short Tons),"530,458"
2012,11,VA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"6,771,711"
2012,11,VA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"16,773"
2012,11,VA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"11,678"
2012,11,VA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"97,988"
2012,11,VA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"2,406"
2012,11,VA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"14,883"
2012,11,VA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"722,839"
2012,11,VA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),4
2012,11,VA,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),362
2012,11,VA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),74
2012,11,VT,Total Electric Power Industry,Natural Gas (Mcf),"4,276"
2012,11,VT,Total Electric Power Industry,Petroleum (Barrels),"1,764"
2012,11,VT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"4,276"
2012,11,VT,"Electric Generators, Electric Utilities",Petroleum (Barrels),530
2012,11,VT,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"1,234"
2012,11,WA,Total Electric Power Industry,Coal (Short Tons),"517,277"
2012,11,WA,Total Electric Power Industry,Natural Gas (Mcf),"2,723,657"
2012,11,WA,Total Electric Power Industry,Other Gases (Billion Btu),199
2012,11,WA,Total Electric Power Industry,Petroleum (Barrels),"3,749"
2012,11,WA,"Electric Generators, Independent Power",Coal (Short Tons),"516,337"
2012,11,WA,"Electric Generators, Independent Power",Natural Gas (Mcf),0
2012,11,WA,"Electric Generators, Independent Power",Petroleum (Barrels),"2,422"
2012,11,WA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,299,561"
2012,11,WA,"Electric Generators, Electric Utilities",Petroleum (Barrels),418
2012,11,WA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),940
2012,11,WA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"46,026"
2012,11,WA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),880
2012,11,WA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"375,907"
2012,11,WA,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),199
2012,11,WA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,11,WA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"2,163"
2012,11,WA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),29
2012,11,WI,Total Electric Power Industry,Coal (Short Tons),"1,828,078"
2012,11,WI,Total Electric Power Industry,Natural Gas (Mcf),"5,039,872"
2012,11,WI,Total Electric Power Industry,Petroleum (Barrels),"36,131"
2012,11,WI,"Electric Generators, Independent Power",Coal (Short Tons),0
2012,11,WI,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,782,222"
2012,11,WI,"Electric Generators, Independent Power",Petroleum (Barrels),130
2012,11,WI,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,810,061"
2012,11,WI,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,747,339"
2012,11,WI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"15,353"
2012,11,WI,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"17,946"
2012,11,WI,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"52,890"
2012,11,WI,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"20,633"
2012,11,WI,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2012,11,WI,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"438,940"
2012,11,WI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,11,WI,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),71
2012,11,WI,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"18,481"
2012,11,WI,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),15
2012,11,WV,Total Electric Power Industry,Coal (Short Tons),"2,853,155"
2012,11,WV,Total Electric Power Industry,Natural Gas (Mcf),"125,253"
2012,11,WV,Total Electric Power Industry,Other Gases (Billion Btu),15
2012,11,WV,Total Electric Power Industry,Petroleum (Barrels),"21,254"
2012,11,WV,"Electric Generators, Independent Power",Coal (Short Tons),"1,080,649"
2012,11,WV,"Electric Generators, Independent Power",Natural Gas (Mcf),"99,400"
2012,11,WV,"Electric Generators, Independent Power",Petroleum (Barrels),0
2012,11,WV,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,743,650"
2012,11,WV,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"22,638"
2012,11,WV,"Electric Generators, Electric Utilities",Petroleum (Barrels),"21,254"
2012,11,WV,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"7,784"
2012,11,WV,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"3,215"
2012,11,WV,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),15
2012,11,WV,"Combined Heat and Power, Electric Power",Coal (Short Tons),"21,072"
2012,11,WV,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),0
2012,11,WY,Total Electric Power Industry,Coal (Short Tons),"2,462,146"
2012,11,WY,Total Electric Power Industry,Natural Gas (Mcf),"243,469"
2012,11,WY,Total Electric Power Industry,Other Gases (Billion Btu),130
2012,11,WY,Total Electric Power Industry,Petroleum (Barrels),"6,867"
2012,11,WY,"Electric Generators, Independent Power",Coal (Short Tons),"45,433"
2012,11,WY,"Electric Generators, Independent Power",Natural Gas (Mcf),"12,453"
2012,11,WY,"Electric Generators, Electric Utilities",Coal (Short Tons),"2,401,021"
2012,11,WY,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"17,604"
2012,11,WY,"Electric Generators, Electric Utilities",Petroleum (Barrels),"6,837"
2012,11,WY,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"15,692"
2012,11,WY,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"213,412"
2012,11,WY,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),130
2012,11,WY,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),30
2012,12,AK,Total Electric Power Industry,Coal (Short Tons),"47,868"
2012,12,AK,Total Electric Power Industry,Natural Gas (Mcf),"3,037,457"
2012,12,AK,Total Electric Power Industry,Other Gases (Billion Btu),3
2012,12,AK,Total Electric Power Industry,Petroleum (Barrels),"191,288"
2012,12,AK,"Electric Generators, Electric Utilities",Coal (Short Tons),"17,745"
2012,12,AK,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,989,332"
2012,12,AK,"Electric Generators, Electric Utilities",Petroleum (Barrels),"179,839"
2012,12,AK,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"48,125"
2012,12,AK,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),3
2012,12,AK,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"9,205"
2012,12,AK,"Combined Heat and Power, Electric Power",Coal (Short Tons),"20,523"
2012,12,AK,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"9,600"
2012,12,AK,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),0
2012,12,AK,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),"2,244"
2012,12,AL,Total Electric Power Industry,Coal (Short Tons),"1,976,258"
2012,12,AL,Total Electric Power Industry,Natural Gas (Mcf),"31,900,671"
2012,12,AL,Total Electric Power Industry,Other Gases (Billion Btu),669
2012,12,AL,Total Electric Power Industry,Petroleum (Barrels),"21,301"
2012,12,AL,"Electric Generators, Independent Power",Natural Gas (Mcf),"17,689,750"
2012,12,AL,"Electric Generators, Independent Power",Petroleum (Barrels),210
2012,12,AL,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,970,054"
2012,12,AL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"10,928,656"
2012,12,AL,"Electric Generators, Electric Utilities",Petroleum (Barrels),"16,467"
2012,12,AL,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"4,046"
2012,12,AL,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"744,926"
2012,12,AL,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),669
2012,12,AL,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"4,624"
2012,12,AL,"Combined Heat and Power, Electric Power",Coal (Short Tons),"2,158"
2012,12,AL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"2,537,339"
2012,12,AR,Total Electric Power Industry,Coal (Short Tons),"1,509,246"
2012,12,AR,Total Electric Power Industry,Natural Gas (Mcf),"5,186,154"
2012,12,AR,Total Electric Power Industry,Petroleum (Barrels),"6,736"
2012,12,AR,"Electric Generators, Independent Power",Coal (Short Tons),"219,517"
2012,12,AR,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,295,497"
2012,12,AR,"Electric Generators, Independent Power",Petroleum (Barrels),"3,036"
2012,12,AR,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,286,912"
2012,12,AR,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,042,166"
2012,12,AR,"Electric Generators, Electric Utilities",Petroleum (Barrels),"3,674"
2012,12,AR,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"2,817"
2012,12,AR,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"119,368"
2012,12,AR,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),26
2012,12,AR,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"728,815"
2012,12,AR,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),308
2012,12,AZ,Total Electric Power Industry,Coal (Short Tons),"1,983,605"
2012,12,AZ,Total Electric Power Industry,Natural Gas (Mcf),"7,087,948"
2012,12,AZ,Total Electric Power Industry,Petroleum (Barrels),"3,695"
2012,12,AZ,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,444,881"
2012,12,AZ,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,983,605"
2012,12,AZ,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,609,537"
2012,12,AZ,"Electric Generators, Electric Utilities",Petroleum (Barrels),"3,689"
2012,12,AZ,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),0
2012,12,AZ,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),0
2012,12,AZ,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,12,AZ,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),0
2012,12,AZ,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"33,530"
2012,12,AZ,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),6
2012,12,CA,Total Electric Power Industry,Coal (Short Tons),"27,931"
2012,12,CA,Total Electric Power Industry,Geothermal (Billion Btu),"10,383"
2012,12,CA,Total Electric Power Industry,Natural Gas (Mcf),"66,795,410"
2012,12,CA,Total Electric Power Industry,Other Gases (Billion Btu),507
2012,12,CA,Total Electric Power Industry,Petroleum (Barrels),"12,940"
2012,12,CA,"Electric Generators, Independent Power",Geothermal (Billion Btu),"9,671"
2012,12,CA,"Electric Generators, Independent Power",Natural Gas (Mcf),"28,678,453"
2012,12,CA,"Electric Generators, Independent Power",Petroleum (Barrels),"1,934"
2012,12,CA,"Electric Generators, Electric Utilities",Geothermal (Billion Btu),712
2012,12,CA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"22,228,225"
2012,12,CA,"Electric Generators, Electric Utilities",Other Gases (Billion Btu),0
2012,12,CA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,516"
2012,12,CA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"5,981"
2012,12,CA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"6,241,024"
2012,12,CA,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),507
2012,12,CA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),231
2012,12,CA,"Combined Heat and Power, Electric Power",Coal (Short Tons),"21,950"
2012,12,CA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"8,532,203"
2012,12,CA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"6,165"
2012,12,CA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"1,115,505"
2012,12,CA,"Combined Heat and Power, Commercial Pow",Other Gases (Billion Btu),0
2012,12,CA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),94
2012,12,CO,Total Electric Power Industry,Coal (Short Tons),"1,762,751"
2012,12,CO,Total Electric Power Industry,Natural Gas (Mcf),"5,539,243"
2012,12,CO,Total Electric Power Industry,Petroleum (Barrels),"4,758"
2012,12,CO,"Electric Generators, Independent Power",Natural Gas (Mcf),"2,193,758"
2012,12,CO,"Electric Generators, Independent Power",Petroleum (Barrels),112
2012,12,CO,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,759,579"
2012,12,CO,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"3,224,364"
2012,12,CO,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,645"
2012,12,CO,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),505
2012,12,CO,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"13,737"
2012,12,CO,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),1
2012,12,CO,"Combined Heat and Power, Electric Power",Coal (Short Tons),"2,667"
2012,12,CO,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"107,384"
2012,12,CO,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,12,CO,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),0
2012,12,CO,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0
2012,12,CT,Total Electric Power Industry,Coal (Short Tons),"38,489"
2012,12,CT,Total Electric Power Industry,Natural Gas (Mcf),"9,904,022"
2012,12,CT,Total Electric Power Industry,Petroleum (Barrels),"10,662"
2012,12,CT,"Electric Generators, Independent Power",Coal (Short Tons),"18,284"
2012,12,CT,"Electric Generators, Independent Power",Natural Gas (Mcf),"9,245,923"
2012,12,CT,"Electric Generators, Independent Power",Petroleum (Barrels),"9,885"
2012,12,CT,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"2,507"
2012,12,CT,"Electric Generators, Electric Utilities",Petroleum (Barrels),238
2012,12,CT,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"231,993"
2012,12,CT,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),133
2012,12,CT,"Combined Heat and Power, Electric Power",Coal (Short Tons),"20,205"
2012,12,CT,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"76,215"
2012,12,CT,"Combined Heat and Power, Electric Power",Petroleum (Barrels),398
2012,12,CT,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"347,384"
2012,12,CT,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),8
2012,12,DC,Total Electric Power Industry,Natural Gas (Mcf),"77,557"
2012,12,DC,Total Electric Power Industry,Petroleum (Barrels),0
2012,12,DC,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"77,557"
2012,12,DC,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0
2012,12,DE,Total Electric Power Industry,Coal (Short Tons),"46,755"
2012,12,DE,Total Electric Power Industry,Natural Gas (Mcf),"4,035,622"
2012,12,DE,Total Electric Power Industry,Other Gases (Billion Btu),42
2012,12,DE,Total Electric Power Industry,Petroleum (Barrels),"2,499"
2012,12,DE,"Electric Generators, Independent Power",Coal (Short Tons),"46,732"
2012,12,DE,"Electric Generators, Independent Power",Natural Gas (Mcf),"3,380,759"
2012,12,DE,"Electric Generators, Independent Power",Petroleum (Barrels),"2,381"
2012,12,DE,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"6,306"
2012,12,DE,"Electric Generators, Electric Utilities",Petroleum (Barrels),77
2012,12,DE,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"627,116"
2012,12,DE,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),42
2012,12,DE,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,12,DE,"Combined Heat and Power, Electric Power",Coal (Short Tons),23
2012,12,DE,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"21,441"
2012,12,DE,"Combined Heat and Power, Electric Power",Petroleum (Barrels),41
2012,12,FL,Total Electric Power Industry,Coal (Short Tons),"1,459,703"
2012,12,FL,Total Electric Power Industry,Natural Gas (Mcf),"84,293,424"
2012,12,FL,Total Electric Power Industry,Other Gases (Billion Btu),1
2012,12,FL,Total Electric Power Industry,Petroleum (Barrels),"45,172"
2012,12,FL,"Electric Generators, Independent Power",Natural Gas (Mcf),"4,191,763"
2012,12,FL,"Electric Generators, Independent Power",Petroleum (Barrels),656
2012,12,FL,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,454,342"
2012,12,FL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"71,702,154"
2012,12,FL,"Electric Generators, Electric Utilities",Petroleum (Barrels),"42,495"
2012,12,FL,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"5,361"
2012,12,FL,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"779,786"
2012,12,FL,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),1
2012,12,FL,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"2,019"
2012,12,FL,"Combined Heat and Power, Electric Power",Coal (Short Tons),0
2012,12,FL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"7,607,376"
2012,12,FL,"Combined Heat and Power, Electric Power",Petroleum (Barrels),2
2012,12,FL,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"12,345"
2012,12,FL,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),0
2012,12,GA,Total Electric Power Industry,Coal (Short Tons),"1,266,917"
2012,12,GA,Total Electric Power Industry,Natural Gas (Mcf),"25,794,425"
2012,12,GA,Total Electric Power Industry,Petroleum (Barrels),"28,340"
2012,12,GA,"Electric Generators, Independent Power",Natural Gas (Mcf),"8,046,305"
2012,12,GA,"Electric Generators, Independent Power",Petroleum (Barrels),667
2012,12,GA,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,255,222"
2012,12,GA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"17,214,988"
2012,12,GA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"4,461"
2012,12,GA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"11,695"
2012,12,GA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"503,368"
2012,12,GA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"23,063"
2012,12,GA,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"29,764"
2012,12,GA,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,12,GA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),0
2012,12,GA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),149
2012,12,HI,Total Electric Power Industry,Coal (Short Tons),"67,193"
2012,12,HI,Total Electric Power Industry,Geothermal (Billion Btu),195
2012,12,HI,Total Electric Power Industry,Other Gases (Billion Btu),20
2012,12,HI,Total Electric Power Industry,Petroleum (Barrels),"1,294,344"
2012,12,HI,"Electric Generators, Independent Power",Geothermal (Billion Btu),195
2012,12,HI,"Electric Generators, Independent Power",Petroleum (Barrels),"378,019"
2012,12,HI,"Electric Generators, Electric Utilities",Coal (Short Tons),0
2012,12,HI,"Electric Generators, Electric Utilities",Petroleum (Barrels),"805,909"
2012,12,HI,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"2,877"
2012,12,HI,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),20
2012,12,HI,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),"19,180"
2012,12,HI,"Combined Heat and Power, Electric Power",Coal (Short Tons),"64,316"
2012,12,HI,"Combined Heat and Power, Electric Power",Petroleum (Barrels),"90,893"
2012,12,HI,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),343
2012,12,IA,Total Electric Power Industry,Coal (Short Tons),"1,974,550"
2012,12,IA,Total Electric Power Industry,Natural Gas (Mcf),"1,119,418"
2012,12,IA,Total Electric Power Industry,Petroleum (Barrels),"20,211"
2012,12,IA,"Electric Generators, Independent Power",Natural Gas (Mcf),31
2012,12,IA,"Electric Generators, Independent Power",Petroleum (Barrels),397
2012,12,IA,"Electric Generators, Electric Utilities",Coal (Short Tons),"1,895,085"
2012,12,IA,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"1,086,905"
2012,12,IA,"Electric Generators, Electric Utilities",Petroleum (Barrels),"18,962"
2012,12,IA,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"76,224"
2012,12,IA,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"30,693"
2012,12,IA,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),39
2012,12,IA,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"3,241"
2012,12,IA,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"1,789"
2012,12,IA,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),813
2012,12,ID,Total Electric Power Industry,Coal (Short Tons),"2,610"
2012,12,ID,Total Electric Power Industry,Geothermal (Billion Btu),67
2012,12,ID,Total Electric Power Industry,Natural Gas (Mcf),"684,985"
2012,12,ID,Total Electric Power Industry,Petroleum (Barrels),4
2012,12,ID,"Electric Generators, Independent Power",Geothermal (Billion Btu),67
2012,12,ID,"Electric Generators, Independent Power",Natural Gas (Mcf),"418,985"
2012,12,ID,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"166,591"
2012,12,ID,"Electric Generators, Electric Utilities",Petroleum (Barrels),4
2012,12,ID,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"2,610"
2012,12,ID,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"75,080"
2012,12,ID,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),0
2012,12,ID,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"24,329"
2012,12,IL,Total Electric Power Industry,Coal (Short Tons),"4,562,676"
2012,12,IL,Total Electric Power Industry,Natural Gas (Mcf),"2,577,123"
2012,12,IL,Total Electric Power Industry,Other Gases (Billion Btu),268
2012,12,IL,Total Electric Power Industry,Petroleum (Barrels),"9,668"
2012,12,IL,"Electric Generators, Independent Power",Coal (Short Tons),"3,920,264"
2012,12,IL,"Electric Generators, Independent Power",Natural Gas (Mcf),"1,692,148"
2012,12,IL,"Electric Generators, Independent Power",Petroleum (Barrels),"5,886"
2012,12,IL,"Electric Generators, Electric Utilities",Coal (Short Tons),"586,284"
2012,12,IL,"Electric Generators, Electric Utilities",Natural Gas (Mcf),"107,185"
2012,12,IL,"Electric Generators, Electric Utilities",Petroleum (Barrels),"3,758"
2012,12,IL,"Combined Heat and Power, Industrial Pow",Coal (Short Tons),"53,021"
2012,12,IL,"Combined Heat and Power, Industrial Pow",Natural Gas (Mcf),"79,866"
2012,12,IL,"Combined Heat and Power, Industrial Pow",Other Gases (Billion Btu),266
2012,12,IL,"Combined Heat and Power, Industrial Pow",Petroleum (Barrels),19
2012,12,IL,"Combined Heat and Power, Electric Power",Natural Gas (Mcf),"282,200"
2012,12,IL,"Combined Heat and Power, Electric Power",Other Gases (Billion Btu),2
2012,12,IL,"Combined Heat and Power, Electric Power",Petroleum (Barrels),0
2012,12,IL,"Combined Heat and Power, Commercial Pow",Coal (Short Tons),"3,107"
2012,12,IL,"Combined Heat and Power, Commercial Pow",Natural Gas (Mcf),"415,724"
2012,12,IL,"Combined Heat and Power, Commercial Pow",Petroleum (Barrels),5
2012,12,IN,Total Electric Power Industry,Coal (Short Tons),"4,226,006"
2012,12,IN,Total Electric Power Industry,Natural Gas (Mcf),"6,422,120"
